"SB 3070","Individuals delinquent in child support payments; authorize release of income/sales tax information.","Family and Children Issues",,,
"HB 1448","Industrial insurance company; provide that certain companies may be sold to another insurance company.","Insurance",,,
"HB 956","Institutions for aged or infirm; authorize Health Department to remove residents from facility under certain circumstances.","Health",,,
"HB 360","Institutions of higher learning; authorize certain senior citizens to attend free.","Education",,,
"SB 2713","Institutions of higher learning; authorize to dispose of real property.","Education",,,
"SB 2686","Institutions that train gaming employees; delete requirement that employees and students must be Mississippi residents.","Gambling and Gaming",,,
"SB 2750","Institutions that train gaming employees; delete requirement that employees and students must be Mississippi residents.","Gambling and Gaming",,,
"HB 1033","Insurance adjuster and public adjuster licensing; revise certain provisions regarding.","Insurance",,,
"SB 2735","Insurance adjuster and public adjuster licensing; revise certain provisions regarding.","Budget, Spending and Taxes",,,
"SB 2355","Insurance agents; exempt age 65 or older from continuing education requirements.","Insurance",,,
"HB 1191","Insurance companies; increase certain fees.","Insurance",,,
"HB 1156","Insurance companies; increase privilege taxes and license fees for foreign and domestic companies.","Insurance",,,
"SB 2745","Insurance companies; increase privilege taxes and license fees for foreign and domestic companies.","Insurance",,,
"SB 2145","Insurance companies; publish annual statement abstracts on MDOI Web site instead of newspaper.","Insurance",,,
"HB 1327","Insurance companies; require liability insurance carriers to provide certain disclosures upon request of claimant.","Insurance",,,
"HB 546","Insurance companies; require to offer property and casualty insurance if offered in another state.","Insurance",,,
"SB 2455","Insurance companies; require to offer property/casualty insurance if offered in another state.","Insurance",,,
"HB 1031","Insurance companies; revise certain provisions of law regarding risk-based capital requirements for.","Insurance",,,
"HB 1030","Insurance companies; revise limitations on the investment of funds by domestic companies.","Insurance",,,
"SB 2732","Insurance companies; revise limitations on the investment of funds by domestic companies.","Insurance",,,
"SB 2739","Insurance companies; revise risk-based capital level requirements.","Insurance",,,
"SB 2740","Insurance companies; revise statutory classifications by deleting the home warranty class.","Insurance",,,
"SB 2546","Insurance company catastrophe models; require Attorney General to study accuracy and reliability of.","Insurance",,,
"HB 757","Insurance company classifications; eliminate home warranty class.","Insurance",,,
"HB 359","Insurance fraud; provide immunity to certain persons who disclose information regarding.","Insurance",,,
"SB 2751","Insurance Integrity Enforcement Bureau; bring forward provisions for purpose of amendment.","Insurance",,,
"HB 697","Insurance premium finance companies; insurer shall furnish certain information to when insurance contract is cancelled.","Insurance",,,
"SB 2736","Insurance rate filings; revise effective date when Commissioner of Insurance needs extension to consider filing.","Insurance",,,
"HB 657","Insurance, certain types; prohibit unfair discrimination against subjects of abuse.","Insurance",,,
"SB 2547","Insurance; prohibit use of credit information in underwriting and rating.","Insurance",,,
"HB 1308","Intensive supervision program; authorize courts to use for any crime except murder, armed robbery or rape.","Crime",,,
"HB 1333","Intensive supervision program; authorize use for all nonviolent crimes.","Crime",,,
"HB 745","Intensive supervision program; expand to include juvenile delinquents.","Crime",,,
"HB 1287","Intensive supervision program; increase monthly program fee that offenders must pay to participate in.","Crime",,,
"SB 3025","Intensive supervision program; increase monthly program fee that offenders must pay to participate in.","Crime",,,
"HB 219","Intensive supervision program; revise eligibility requirements for offenders who may participate in.","Crime",,,
"SB 2648","Interagency Coordinating Council for Children and Youth (ICCCY); define responsibilities and delete repealer.","Family and Children Issues",,,
"HB 190","Interagency Coordinating Council for Children and Youth; extend repealer on.","Family and Children Issues",,,
"HB 1313","Interagency system of services for children; reduce reliance on institutions and expand home- and community-based services.","Family and Children Issues",,,
"HB 744","Interagency Task Force on Shared Services; create.","State Agencies",,,
"SB 2847","Interest on real estate broker escrow accounts; authorize to be payable to certain real estate entities.","Commerce",,,
"SB 2369","Interior designers; create registration act.","Other",,,
"SB 2793","Interior designers; create registration act.","Other",,,
"HB 72","Internal audit law; remove condition for specific appropriations to fund, and delay implementation date.","Other",,,
"HB 526","Internet in schools; require State Board of Education to adopt safety and usage policy.","Technology and Communication","Education",,
"HB 737","Internet; impose fee on new contracts between service providers and consumers, to be used by Attorney General's Cybercrime Unit.","Technology and Communication",,,
"SB 2909","Internet; Web site host may be liable for anonymous defamatory postings.","Technology and Communication",,,
"SB 2438","Interpreter fund; create and place under management of Administrative Office of Courts.","Judiciary",,,
"HB 1104","Interpreting services for the deaf and hard of hearing; revise credentialing requirements and related provisions.","Other",,,
"HB 1500","Interstate Compact to Elect the President by National Popular Vote; create.","Campaign Finance and Election Issues","Federal, State and Local Relations",,
"HB 1565","Inventory tax; authorize a tax credit for.","Budget, Spending and Taxes",,,
"HB 733","Investigation costs; provide for recovery of reasonable costs.","Legal Issues",,,
"SB 2184","Investigators; license and regulate private and legal.","Legal Issues",,,
"SB 2409","Investment advisor representatives; allow to transact business for more than one investment advisor.","Commerce",,,
"HB 534","Irreconcilable differences; additional ground for divorce.","Family and Children Issues",,,
"HB 1363","Irrigation wells; require meters to be placed on.","Agriculture and Food",,,
"HC 126","Isaiah Canaan; commend athletic success and congratulate upon a remarkable season with Murray State University Racers Basketball Team.","Resolutions",,,
"SB 3200","Issaquena County; authorize to participate in turbine project in Mississippi River.","Municipal/County Issues",,,
"SB 3202","Issaquena County; authorize transfer of lot to Town of Mayersville.","Municipal/County Issues",,,
"HC 55","J.Z. George High School; commend on being named one of U.S. News and World Report magazine's best schools.","Resolutions",,,
"SN 64","Jack H. Winstead, Lawrence, Mississippi, Commission on Environmental Quality, seven year term that began on July 14, 2009 and ends June 30, 2016, representing the 3 CD.","Other",,,
"HR 14","Jackie Eaton Coleman; commend life and legacy and express sympathy upon her passing.","Resolutions",,,
"HC 58","Jackson Academy Raiders Football Team; commend on winning MAIS Class AAA Division I State Championship.","Resolutions",,,
"SB 3207","Jackson Convention and Visitors Bureau; remove repeal date on.","Other",,,
